cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,actividad_predicha,probabilidad_leishmania,tanimoto_similarity,cosine_similarity,combined_75,ref_smiles,shape_tanimoto,color_tanimoto,combo_tanimoto,pred
934353,1-ethyl-N-(1-naphthylmethyl)benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=CC4=CC=CC=C43,C20H19N3,3,1,4,4.821500000000003,301.157897608,23,29.85,0.7705192629815745,0,Media,0.504,0.4181818181818181,0.907123615978706,0.784888166529484,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8679,0.6006,1.4684,1.525161
167806874,N-(6-isopropyl-1H-benzimidazol-2-yl)-4-(3-oxopiperazin-1-yl)pyridine-2-carboxamide,CC(C)C1=CC2=C(C=C1)N=C(N2)NC(=O)C3=NC=CC(=C3)N4CCNC(=O)C4,C20H22N6O2,5,3,4,2.2698,378.180423944,28,103.01,0.2718182700708669,0,Media,0.504,0.380281690140845,0.7891484874971064,0.686931788158041,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.5843,0.6929,1.2772,1.445513
58724415,methyl 2-(isoquinoline-3-carbonylamino)-6-propyl-1H-benzimidazole-4-carboxylate,CCCC1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)OC,C22H20N4O3,5,2,5,4.102500000000002,388.1535405,29,96.97,0.299061565432608,0,Media,0.504,0.3623188405797101,0.6169428617748249,0.5532868564760463,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.6244,0.7503,1.3747,1.2466946
166631132,"[(E)-[1H-benzimidazol-2-yl(cyano)methylene]amino] N,N-dimethylcarbamate",CN(C)C(=O)ON=C(C#N)C1=NC2=CC=CC=C2N1,C12H11N5O2,5,1,2,1.48878,257.091274592,19,94.37,0.2013351700752357,0,Media,0.504,0.1764705882352941,0.8962764284314078,0.7163249683823792,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.5152,0.6612,1.1764,1.3105994
2901315,2-[[(1-butylbenzimidazol-2-yl)amino]methyl]phenol,CCCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,C18H21N3O,4,2,6,4.154100000000003,295.168462292,22,50.08,0.4392971246006389,0,Media,0.502,0.5283018867924528,0.98186560678583,0.8684746767874857,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.7994,0.8003,1.5997,1.5783871
1421232,"2,4-dibromo-6-[[(3-propyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C17H18Br2N3O+,2,3,5,4.708100000000004,437.98111281609,23,51.92999999999999,0.4429039091084152,0,Media,0.502,0.2835820895522388,0.8571541926075419,0.7137611668437162,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8475,0.661,1.5085,1.5436989
132971696,"N-(5-cyano-1-ethyl-benzimidazol-2-yl)-5,6,7,8-tetrahydroquinoline-2-carboxamide",CCN1C2=C(C=C(C=C2)C#N)N=C1NC(=O)C3=NC4=C(CCCC4)C=C3,C20H19N5O,5,1,3,3.453980000000002,345.158960228,26,83.60000000000001,0.3110047846889952,0,Media,0.502,0.2207792207792207,0.2358256451298444,0.2320640390421885,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.6107,0.5777,1.1884,1.1604578
144200521,"N-[6-chloro-4-(morpholinomethyl)-1H-benzimidazol-2-yl]-2-formyl-1-[3-(methylamino)propyl]pyrrolo[2,3-b]pyridine-6-carboxamide",CNCCCN1C(=CC2=C1N=C(C=C2)C(=O)NC3=NC4=C(C=C(C=C4N3)Cl)CN5CCOCC5)C=O,C25H28ClN7O3,8,3,9,3.072500000000001,509.194215436,36,117.17,0.3072458820517197,1,Media,0.5015,0.1702127659574468,0.0933565454657461,0.1125706005886713,ClC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)N2)C=C1,0.4064,0.2577,0.6641,0.63770515
828729,N-(2-furylmethyl)-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=CO3,C13H13N3O,4,1,3,2.7784,227.105862036,17,42.99,0.3954408001860898,0,Media,0.5,0.5,0.9290209438393902,0.8217657078795426,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.845,0.5995,1.4445,1.5093677
16012604,N-(o-tolylmethyl)-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3C,C18H21N3,3,1,5,4.366820000000003,279.173547672,21,29.85,0.7035175879396984,0,Media,0.5,0.4444444444444444,0.9274227646664076,0.8066781846109168,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8474,0.6008,1.4482,1.4822717
16488537,1-ethyl-N-(o-tolylmethyl)benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3C,C17H19N3,3,1,4,3.976720000000002,265.157897608,20,29.85,0.6700167504187604,0,Media,0.5,0.4339622641509434,0.9525699432404038,0.8229180234680388,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9172,0.6674,1.5846,1.536466
924806,6-methyl-2-(2-thienyl)-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CS3,C12H10N2S,2,1,1,3.599820000000001,214.05646932,15,28.68,0.5230125523012552,0,Media,0.5,0.3333333333333333,0.7997497699240617,0.6831456607763796,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8202,0.6639,1.4841,1.4381497
168266507,2-[(1H-benzimidazol-2-ylamino)methyl]-6-tert-butyl-phenol,CC(C)(C)C1=CC=CC(=C1O)CNC2=NC3=CC=CC=C3N2,C18H21N3O,3,3,3,4.178100000000002,295.168462292,22,60.94,0.3610108303249097,0,Media,0.5,0.2857142857142857,0.9385874247414726,0.7753691399846758,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.7046,0.7276,1.4322,1.4457352
1421252,"2,4-dibromo-6-[[(3-ethyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C16H15Br2N3O,2,2,4,3.686000000000002,422.9581863,22,54.75999999999999,0.4017531044558072,0,Media,0.5,0.2537313432835821,0.8738935137154271,0.7188529711074658,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9101,0.6276,1.5376,1.4443467
60646537,2-(3-fluorophenyl)-4-methyl-1H-benzimidazole,CC1=C2C(=CC=C1)NC(=N2)C3=CC(=CC=C3)F,C14H11FN2,1,1,1,3.677420000000001,226.090626572,17,28.68,0.592747559274756,0,Media,0.5,0.2203389830508474,0.7397692709322635,0.6099116989619094,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7644,0.6547,1.4191,1.4089507
715140,2-[[(1-ethylbenzimidazol-2-yl)amino]methyl]phenol,CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,C16H17N3O,4,2,4,3.373900000000002,267.137162164,20,50.08,0.3993610223642173,0,Baja,0.498,0.54,0.9890694486773344,0.8768020865080008,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9363,0.8891,1.8254,1.6975563
787416,1-[(1H-benzimidazol-2-ylamino)methyl]naphthalen-2-ol,C1=CC=C2C(=C1)C=CC(=C2CNC3=NC4=CC=CC=C4N3)O,C18H15N3O,3,3,3,4.033800000000003,289.1215121,22,60.94,0.3610108303249097,0,Baja,0.498,0.3,0.9373861801620664,0.7780396351215497,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8393,0.727,1.5663,1.4915273
1930357,"2,4-dibromo-6-[[(3-butyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C18H20Br2N3O+,2,3,6,5.098200000000004,451.99676288009,24,51.92999999999999,0.4621606008087811,1,Baja,0.498,0.2753623188405797,0.8485064323066428,0.705220403940127,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.7837,0.661,1.4447,1.4909687
5258074,N-(1-benzylbenzimidazol-2-yl)-5-bromo-2-(difluoromethoxy)benzamide,C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2NC(=O)C4=C(C=CC(=C4)Br)OC(F)F,C22H16BrF2N3O2,4,1,6,5.700800000000003,471.0393952919999,30,56.15000000000001,0.5342831700801424,1,Baja,0.496,0.3428571428571428,0.8506901456765212,0.7237318949716767,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.5573,0.4384,0.9957,1.1375998
715137,2-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol,CN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,C15H15N3O,4,2,3,2.891000000000001,253.1215121,19,50.08,0.3793929712460064,0,Baja,0.494,0.7209302325581395,0.9826165918678008,0.9171950020403856,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9889,0.8891,1.878,1.8759863
2085397,4-(1H-benzimidazol-2-ylsulfanyl)-1-(4-phenylpiperazin-1-yl)butan-1-one,C1CN(CCN1C2=CC=CC=C2)C(=O)CCCSC3=NC4=CC=CC=C4N3,C21H24N4OS,4,1,6,3.784000000000002,380.167082388,27,52.23,0.5169442848937392,0,Baja,0.494,0.3088235294117647,0.6760305279982599,0.584228778351636,O=C(NC1=CC(=CC=C1)C1=NC2=C(N1)C=CC=C2)C1=CC=C(C=C1)C1=CC=CC=C1,0.7912,0.7114,1.5026,1.2307185
13004831,6-fluoro-2-(2-furyl)-1H-benzimidazole,C1=COC(=C1)C2=NC3=C(N2)C=C(C=C3)F,C11H7FN2O,2,1,1,2.962000000000001,202.054241064,15,41.82,0.3586800573888092,0,Baja,0.494,0.2857142857142857,0.8824459963553828,0.7332630686951085,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8759,0.7769,1.6528,1.5850877
166454520,6-[[1-(5-aminopentyl)-5-[(4-methylpiperazin-1-yl)methyl]benzimidazol-2-yl]carbamoyl]pyridine-2-carboxylic acid,CN1CCN(CC1)CC2=CC3=C(C=C2)N(C(=N3)NC(=O)C4=NC(=CC=C4)C(=O)O)CCCCCN,C25H33N7O3,8,3,10,2.2582,479.264487916,35,129.61,0.2700408919064887,0,Baja,0.494,0.216867469879518,0.5127510344409342,0.4387801433005801,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.4078,0.3859,0.7938,0.8545393
715142,2-[[(1-propylbenzimidazol-2-yl)amino]methyl]phenol,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,C17H19N3O,4,2,5,3.764000000000002,281.152812228,21,50.08,0.4193290734824281,0,Baja,0.492,0.5490196078431373,0.9882375323433544,0.8784330512183001,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8619,0.8004,1.6623,1.6526365
924807,2-(2-furyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CO3,C12H10N2O,2,1,1,3.131320000000001,198.07931294,15,41.82,0.3586800573888092,0,Baja,0.492,0.4117647058823529,0.8708313074723943,0.756064657074884,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8275,0.7767,1.6043,1.6037426
135458800,4-chloro-2-[(E)-C-methyl-N-(1-methylbenzimidazol-2-yl)carbonimidoyl]phenol,CC(=NC1=NC2=CC=CC=C2N1C)C3=C(C=CC(=C3)Cl)O,C16H14ClN3O,4,1,2,4.073000000000003,299.0825397479999,21,50.41,0.4165840111089069,0,Baja,0.492,0.3728813559322034,0.9559322511475454,0.81016952734371,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.5677,0.4921,1.0598,1.1956037
914450,4-chloro-2-[C-methyl-N-(1-methylbenzimidazol-2-yl)carbonimidoyl]phenol,CC(=NC1=NC2=CC=CC=C2N1C)C3=C(C=CC(=C3)Cl)O,C16H14ClN3O,4,1,2,4.073000000000003,299.0825397479999,21,50.41,0.4165840111089069,0,Baja,0.492,0.3728813559322034,0.9559322511475454,0.81016952734371,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.5677,0.4921,1.0598,1.1956037
5056728,6-chloro-2-(2-furyl)-1H-benzimidazole,C1=COC(=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C11H7ClN2O,2,1,1,3.476300000000001,218.024690524,15,41.82,0.3586800573888092,0,Baja,0.492,0.2857142857142857,0.8589940976422037,0.7156741446602242,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8717,0.7769,1.6486,1.5803567
45784059,1-[(3S)-3-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]pyrrolidin-1-yl]ethanone,CC(=O)N1CCC(C1)C2=NC3=C(N2)C=C(C=C3)C(F)(F)F,C14H14F3N3O,2,1,1,2.9175,297.108896728,21,48.99,0.4286589099816288,0,Baja,0.492,0.1643835616438356,0.87324506391288,0.696029688345619,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7197,0.7141,1.4338,1.4666857
73553250,1-[6-(1-methylbenzimidazol-2-yl)-2-pyridyl]ethanone,CC(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2C,C15H13N3O,4,0,2,2.837900000000001,251.105862036,19,47.78,0.3976559229803265,0,Baja,0.492,0.1384615384615384,0.9056387673167748,0.7138444601029656,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.6998,0.7193,1.4191,1.3796948
715201,2-methoxy-6-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol,CN1C2=CC=CC=C2N=C1NCC3=C(C(=CC=C3)OC)O,C16H17N3O2,5,2,4,2.899600000000001,283.132076784,21,59.31,0.3540718259989883,0,Baja,0.49,0.5576923076923077,0.9793995967006722,0.873972774448581,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8839,0.8004,1.6843,1.6453222
3645879,"2,4-dibromo-6-[[(1-ethylbenzimidazol-2-yl)amino]methyl]phenol",CCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C16H15Br2N3O,4,2,4,4.898900000000003,422.9581863,22,50.08,0.4392971246006389,0,Baja,0.49,0.5555555555555556,0.9774912035621875,0.8720072915605297,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9343,0.9,1.8342,1.7632794
924071,N-(2-furylmethyl)-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CO3,C15H17N3O,4,1,5,3.651400000000002,255.137162164,19,42.99,0.4419632472668062,0,Baja,0.49,0.3793103448275862,0.9424607736557192,0.801673166448686,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.7446,0.5423,1.2869,1.3644488
5020742,"2,4-dibromo-6-[[(3-isopropyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CC(C)[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C17H17Br2N3O,2,2,4,4.247000000000003,436.973836364,23,54.75999999999999,0.4200146092037984,0,Baja,0.49,0.25,0.8634019845773043,0.7100514884329783,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8633,0.5757,1.439,1.3826271
9899744,4-(6-methyl-1H-benzimidazol-2-yl)benzoic acid,CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(C=C3)C(=O)O,C15H12N2O2,2,2,2,3.236520000000001,252.089877624,19,65.98,0.2879660503182782,0,Baja,0.488,0.3454545454545454,0.8960384053360142,0.758392440365647,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7472,0.5816,1.3288,1.4610883
2871507,5-(1-methylbenzimidazol-2-yl)furan-2-sulfonic acid,CN1C2=CC=CC=C2N=C1C3=CC=C(O3)S(=O)(=O)O,C12H10N2O4S,5,1,2,2.08,278.0361278,19,85.33,0.2226649478495253,0,Baja,0.488,0.2063492063492063,0.9488957415311602,0.7632591077356717,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7741,0.6757,1.4498,1.3688973
102227621,2-(1H-benzimidazol-2-yl)-1-methyl-piperidin-4-one,CN1CCC(=O)CC1C2=NC3=CC=CC=C3N2,C13H15N3O,3,1,1,1.8987,229.1215121,17,48.99,0.3470095937946519,0,Baja,0.488,0.1846153846153846,0.9472860777301938,0.7566184044514914,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7293,0.6182,1.3475,1.4519404
45102710,1-[6-chloro-5-(trifluoromethoxy)-1H-benzimidazol-2-yl]pyrazole-4-carboxylic acid,C1=C2C(=CC(=C1Cl)OC(F)(F)F)N=C(N2)N3C=C(C=N3)C(=O)O,C12H6ClF3N4O3,5,2,3,2.9988,346.008052392,23,93.03,0.2472320756745136,0,Baja,0.488,0.1447368421052631,0.9519059634532152,0.7501136831162273,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8612,0.6008,1.462,1.298768
3810675,"2,4-dibromo-6-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol",CN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C15H13Br2N3O,4,2,3,4.416000000000002,408.942536236,21,50.08,0.4193290734824281,0,Baja,0.486,0.723404255319149,0.9864488213723664,0.920687679859062,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9887,0.9,1.8887,1.9075593
4073119,"4-(5,6-dichloro-1H-benzimidazol-2-yl)benzoic acid",C1=CC(=CC=C1C2=NC3=CC(=C(C=C3N2)Cl)Cl)C(=O)O,C14H8Cl2N2O2,2,2,2,4.234900000000001,305.9962828559999,20,65.98,0.3031221582297665,0,Baja,0.486,0.2586206896551724,0.8863879044929014,0.7294461007834692,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7812,0.5817,1.3629,1.2352097
9114635,2-[2-(benzylamino)benzimidazol-1-yl]acetamide,C1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2CC(=O)N,C16H16N4O,4,2,5,2.1337,280.132411132,21,72.94,0.2879078694817658,0,Baja,0.484,0.375,0.9568150430130536,0.8113612822597902,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8824,0.5462,1.4287,1.5098801
924295,1-ethyl-N-(2-furylmethyl)benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=CO3,C14H15N3O,4,1,4,3.261300000000001,241.1215121,18,42.99,0.418702023726448,0,Baja,0.484,0.3684210526315789,0.9410460057945832,0.7978897675038321,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8077,0.5962,1.4039,1.3581916
6991896,2-pyrrolidin-1-yl-1H-benzimidazole,C1CCN(C1)C2=NC3=CC=CC=C3N2,C11H13N3,2,1,1,2.1631,187.110947416,14,31.92,0.4385964912280701,0,Baja,0.484,0.1785714285714285,0.8507080312482938,0.6826738805790774,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8235,0.6645,1.488,1.534925
58190971,N-[6-[2-(3H-indol-2-yl)acetyl]-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1C2=CC=CC=C2N=C1CC(=O)C3=CC4=C(C=C3)N=C(N4)NC(=O)C5=CC6=CC=CC=C6C=N5,C27H19N5O2,5,2,5,5.265000000000004,445.153874848,34,100.1,0.3396603396603396,1,Baja,0.482,0.375,0.533748156679384,0.494061117509538,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.5639,0.6427,1.2066,1.2258487
137218540,4-[2-[4-[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propyl-benzimidazole-1-carbonyl]phenyl]phenyl]-1H-tetrazol-5-one,CCCC1=NC2=C(N1C(=O)C3=CC=C(C=C3)C4=CC=CC=C4N5C(=O)NN=N5)C=C(C=C2C)C6=NC7=CC=CC=C7N6C,C33H28N8O2,9,1,6,5.475420000000004,568.233522136,43,116.28,0.369797041623667,2,Baja,0.482,0.217391304347826,0.5385767382261613,0.4582803797565775,O=C(NC1=CC(=CC=C1)C1=NC2=C(N1)C=CC=C2)C1=CC=C(C=C1)C1=CC=CC=C1,0.5093,0.2644,0.7737,0.90835965
136236762,2-[1-(1H-benzimidazol-2-yl)ethylideneamino]acetic acid,CC(=NCC(=O)O)C1=NC2=CC=CC=C2N1,C11H11N3O2,3,2,3,1.4565,217.085126592,16,78.34,0.2042379371968343,0,Baja,0.482,0.1935483870967742,0.8222688382491173,0.6650887254610315,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8459,0.7346,1.5805,1.5410819
3550264,"2,4-dibromo-6-[[(1-propylbenzimidazol-2-yl)amino]methyl]phenol",CCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C17H17Br2N3O,4,2,5,5.289000000000003,436.973836364,23,50.08,0.4592651757188498,1,Baja,0.48,0.5636363636363636,0.965615430616776,0.865120663871673,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8591,0.8183,1.6774,1.6841478
12270889,"4,7-dimethyl-2-phenyl-1H-benzimidazole",CC1=C2C(=C(C=C1)C)N=C(N2)C3=CC=CC=C3,C15H14N2,1,1,1,3.846740000000002,222.115698448,17,28.68,0.592747559274756,0,Baja,0.48,0.1785714285714285,0.7341678107963447,0.5952687152401156,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7231,0.6546,1.3777,1.4237723
129119844,2-[4-[4-methyl-6-(1-methylbenzimidazol-2-yl)-2-propyl-benzimidazole-1-carbonyl]phenyl]benzoyl chloride,CCCC1=NC2=C(N1C(=O)C3=CC=C(C=C3)C4=CC=CC=C4C(=O)Cl)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,C33H27ClN4O2,6,0,6,7.585420000000006,546.182253784,40,69.78,0.5732301519059902,2,Baja,0.476,0.2093023255813953,0.36332609889443,0.3248201555661714,O=C(NC1=CC(=CC=C1)C1=NC2=C(N1)C=CC=C2)C1=CC=C(C=C1)C1=CC=CC=C1,0.5068,0.3217,0.8285,0.8190696
64724971,4-(4-fluoro-1H-benzimidazol-2-yl)thiazole,C1=CC2=C(C(=C1)F)N=C(N2)C3=CSC=N3,C10H6FN3S,3,1,1,2.825500000000001,219.026646412,15,41.57,0.360837142169834,0,Baja,0.476,0.1587301587301587,0.9279107306604352,0.7356155876778662,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8644,0.7749,1.6393,1.5109279
5066130,4-chloro-N-[2-[1-[(2-fluorophenyl)methyl]benzimidazol-2-yl]ethyl]benzamide,C1=CC=C(C(=C1)CN2C3=CC=CC=C3N=C2CCNC(=O)C4=CC=C(C=C4)Cl)F,C23H19ClFN3O,3,1,6,4.849600000000003,407.120068128,29,46.92,0.618073316283035,0,Baja,0.4753333333333333,0.25,0.7570660514768505,0.6302995386076379,COC(=O)C1=CC=C(NC(=O)CSC2=NC3=C(C=C(Cl)C=C3)N2CC2=CC(C)=CC(C)=C2)C(Cl)=C1,0.6597,0.5808,1.2406,1.2250085
129855874,3-[4-(4-chloro-5-fluoro-1H-benzimidazol-2-yl)phenyl]thiazolidin-4-one,C1C(=O)N(CS1)C2=CC=C(C=C2)C3=NC4=C(N3)C=CC(=C4Cl)F,C16H11ClFN3OS,3,1,2,4.059700000000001,347.029538872,23,48.99,0.4694835680751174,0,Baja,0.474,0.2318840579710145,0.8198417240552687,0.6728523075342052,NC(=N)NC1=CC2=C(NC(=N2)C2=CC=C(C=C2)C2=CC=CC=C2)C=C1,0.7753,0.5801,1.3554,1.3335437
66937239,1-(5-acetamido-6-chloro-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid,CC(=O)NC1=C(C=C2C(=C1)N=C(N2)N3C=C(C=N3)C(=O)O)Cl,C13H10ClN5O3,5,3,3,2.0586,319.0472168599999,22,112.9,0.1948627103631532,0,Baja,0.474,0.1621621621621621,0.8800177549967751,0.700553856788122,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7737,0.5564,1.3301,1.293182
64722913,4-(4-chloro-1H-benzimidazol-2-yl)thiazole,C1=CC2=C(C(=C1)Cl)N=C(N2)C3=CSC=N3,C10H6ClN3S,3,1,1,3.3398,234.997095872,15,41.57,0.360837142169834,0,Baja,0.474,0.1587301587301587,0.906726180798264,0.7197271752812376,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8599,0.7748,1.6348,1.5279609
715158,1-[[(1-propylbenzimidazol-2-yl)amino]methyl]naphthalen-2-ol,CCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC4=CC=CC=C43)O,C21H21N3O,4,2,5,4.917200000000005,331.168462292,25,50.08,0.4992012779552716,0,Baja,0.472,0.4736842105263157,0.971460079588698,0.8470161123231026,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.7882,0.7269,1.5151,1.6429588
66940507,2-(isoquinoline-3-carbonylamino)-6-propyl-1H-benzimidazole-4-carboxylic acid,CCCC1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)O,C21H18N4O3,4,3,5,4.014100000000002,374.137890436,28,107.97,0.2593312957302954,0,Baja,0.472,0.373134328358209,0.8353260354393063,0.7197781086690319,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.666,0.6428,1.3088,1.2434213
166363688,"N-(6-cyano-1H-benzimidazol-2-yl)-6-(4-methylpiperazin-1-yl)pyridine-2-carboxamide;2,2,2-trifluoroacetic acid",CN1CCN(CC1)C2=CC=CC(=N2)C(=O)NC3=NC4=C(N3)C=C(C=C4)C#N.C(=O)(C(F)(F)F)O,C21H20F3N7O3,7,3,3,2.46698,475.15797216,34,138.24,0.2459490740740741,0,Baja,0.472,0.3698630136986301,0.6251019754898188,0.5612922350420216,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.5836,0.7503,1.3339,1.1357651
12704358,"4,6-dichloro-2-(5-methyl-2-furyl)-1H-benzimidazole",CC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3Cl)Cl,C12H8Cl2N2O,2,1,1,4.438120000000001,266.001368236,17,41.82,0.4065040650406504,0,Baja,0.472,0.3454545454545454,0.827763800567973,0.7071864867896163,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8938,0.7769,1.6707,1.5595795
