cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,cosine_similarity,tanimoto_similarity,combined_75
675544,"2-chloro-4,5-difluoro-N-(1-methylbenzimidazol-2-yl)benzamide",CN1C2=CC=CC=C2N=C1NC(=O)C3=CC(=C(C=C3Cl)F)F,C15H10ClF2N3O,3,1,2,3.757200000000001,321.04804606,22,46.92,0.4688832054560954,0,0.9556577548502885,0.3728813559322034,0.8099636551207672
135641157,2-[(E)-(1-ethylbenzimidazol-2-yl)iminomethyl]phenol,CCN1C2=CC=CC=C2N=C1N=CC3=CC=CC=C3O,C16H15N3O,4,1,3,3.512400000000002,265.1215121,20,50.41,0.3967466772465781,0,0.9545298315275567,0.3,0.7908973736456675
5020742,"2,4-dibromo-6-[[(3-isopropyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CC(C)[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C17H17Br2N3O,2,2,4,4.2470000000000026,436.973836364,23,54.75999999999999,0.4200146092037984,0,0.8634019845773043,0.25,0.7100514884329783
135449547,4-chloro-2-[(E)-(1-methylbenzimidazol-2-yl)iminomethyl]phenol,CN1C2=CC=CC=C2N=C1N=CC3=C(C=CC(=C3)Cl)O,C15H12ClN3O,4,1,2,3.6829000000000023,285.06688968399993,20,50.41,0.3967466772465781,0,0.9583089366284814,0.3728813559322034,0.8119520414544119
2901770,4-bromo-2-[[(1-butylbenzimidazol-2-yl)amino]methyl]phenol,CCCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Br)O,C18H20BrN3O,4,2,6,4.916600000000004,373.07897436,23,50.08,0.4592651757188498,0,0.9764216872607807,0.74,0.9173162654455855
4915638,6-chloro-N-(2-pyridylmethyl)-1H-benzimidazol-2-amine,C1=CC=NC(=C1)CNC2=NC3=C(N2)C=C(C=C3)Cl,C13H11ClN4,3,2,3,3.2234000000000007,258.067224032,18,53.6,0.335820895522388,0,0.9672328728460959,0.19696969696969696,0.7746670788769962
1930710,4-bromo-2-[[(3-butyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,CCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C18H21BrN3O+,2,3,6,4.335700000000004,374.08625081209,23,51.92999999999999,0.4429039091084152,0,0.8614717633475384,0.4032258064516129,0.746910274123557
135421622,2-[(E)-1H-benzimidazol-2-yliminomethyl]-4-bromo-phenol,C1=CC=C2C(=C1)NC(=N2)N=CC3=C(C=CC(=C3)Br)O,C14H10BrN3O,3,2,2,3.7816000000000014,315.00072403999997,19,61.27,0.3101028235678146,0,0.96886306809052,0.31666666666666665,0.8058139677345566
3794695,4-bromo-2-[[(1-octylbenzimidazol-2-yl)amino]methyl]phenol,CCCCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Br)O,C22H28BrN3O,4,2,10,6.477000000000006,429.141574616,27,50.08,0.5391373801916933,1,0.9073216732841698,0.7115384615384616,0.8583758703477428
1386285,"2,4-dibromo-6-[[(3-methyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",C[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C15H13Br2N3O,2,2,3,3.203100000000002,408.942536236,21,54.75999999999999,0.383491599707816,0,0.8823738823443952,0.26153846153846155,0.7271650271429118
137658072,2-[[(1R)-1-(3-chlorophenyl)ethyl]amino]-1H-benzimidazol-4-ol,CC(C1=CC(=CC=C1)Cl)NC2=NC3=C(N2)C=CC=C3O,C15H14ClN3O,3,3,3,4.095000000000002,287.08253974799993,20,60.94,0.3281916639317361,0,0.9374777516758298,0.17391304347826086,0.7465865746264375
1638889,"2,4-dibromo-6-[[(3-heptyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C21H26Br2N3O+,2,3,9,6.268500000000005,494.04371307209,27,51.92999999999999,0.5199306759098787,1,0.8127716582124892,0.2676056338028169,0.6764801521100712
3324798,N-[[4-(dimethylamino)phenyl]methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)N(C)C,C19H24N4,4,1,6,4.124400000000002,308.200096768,23,33.09,0.6950740404956179,0,0.9184917417222693,0.3793103448275862,0.7836963924985986
130275021,5-bromo-N-(6-bromo-1H-benzimidazol-2-yl)-2-hydroxy-benzamide,C1=CC2=C(C=C1Br)NC(=N2)NC(=O)C3=C(C=CC(=C3)Br)O,C14H9Br2N3O2,3,3,2,4.045800000000002,408.906150728,21,78.01,0.2691962568901422,0,0.9296882764008148,0.2786885245901639,0.7669383384481521
16653127,N-(p-tolylmethyl)-1H-benzimidazol-2-amine,CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2,C15H15N3,2,2,3,3.4834200000000015,237.12659748,18,40.71,0.4421518054532056,0,0.8910652978427946,0.23728813559322035,0.727621007280401
749150,1-ethyl-N-(2-thienylmethyl)benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=CS3,C14H15N3S,4,1,4,3.729800000000002,257.09866848,18,29.85,0.6030150753768844,0,0.9299212550779183,0.3684210526315789,0.7895462044663335
658375,4-chloro-2-[(1-methylbenzimidazol-2-yl)iminomethyl]phenol,CN1C2=CC=CC=C2N=C1N=CC3=C(C=CC(=C3)Cl)O,C15H12ClN3O,4,1,2,3.6829000000000023,285.06688968399993,20,50.41,0.3967466772465781,0,0.9583089366284814,0.3728813559322034,0.8119520414544119
3978842,4-bromo-2-[[(3-octyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate,CCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)[O-],C22H28BrN3O,2,2,10,5.264100000000004,429.141574616,27,54.75999999999999,0.4930606281957634,1,0.7971058757637723,0.2714285714285714,0.6656865496799721
934353,1-ethyl-N-(1-naphthylmethyl)benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=CC4=CC=CC=C43,C20H19N3,3,1,4,4.821500000000003,301.15789760800004,23,29.85,0.7705192629815745,0,0.907123615978706,0.41818181818181815,0.784888166529484
715151,4-bromo-2-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol,CN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Br)O,C15H14BrN3O,4,2,3,3.6535000000000015,331.03202416799996,20,50.08,0.3993610223642173,0,0.9999999999999998,1.0,0.9999999999999998
3159770,1-propyl-N-(4-pyridylmethyl)benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=NC=C3,C16H18N4,4,1,5,3.453400000000002,266.153146576,20,42.74,0.4679457182966776,0,0.9465450961071564,0.4,0.8099088220803673
5133042,"2,4-dibromo-6-[[(3-nonyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CCCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C23H29Br2N3O,2,2,11,6.416700000000006,521.067736748,29,54.75999999999999,0.5295836376917459,2,0.7548338850038573,0.2328767123287671,0.6243445918350847
936609,N-[(2-chlorophenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3Cl,C15H14ClN3,3,1,3,3.838800000000002,271.08762512799996,19,29.85,0.6365159128978224,0,0.9693119261114194,0.574468085106383,0.8706009658601603
172462560,5-fluoro-N-[(4-fluorophenyl)methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=C(C=C(C=C2)F)N=C1NCC3=CC=C(C=C3)F,C17H17F2N3,3,1,5,4.3366000000000025,301.13905398400004,22,29.85,0.7370184254606365,0,0.9211907572865279,0.3,0.7658930679648959
677973,2-[(1-methylbenzimidazol-2-yl)iminomethyl]phenol,CN1C2=CC=CC=C2N=C1N=CC3=CC=CC=C3O,C15H13N3O,4,1,2,3.029500000000002,251.105862036,19,50.41,0.3769093433842492,0,0.9478181628128822,0.36363636363636365,0.8017727130187526
797259,N-[(2-chlorophenyl)methyl]-1-ethyl-benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3Cl,C16H16ClN3,3,1,4,4.3217000000000025,285.10327519199996,20,29.85,0.6700167504187604,0,0.9473913355664711,0.42592592592592593,0.8170249831563349
