cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,cosine_similarity,tanimoto_similarity,combined_25,combined_50,combined_75,combined_geometric,combined_harmonic,actividad_predicha
787426,5-methoxy-2-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol,CN1C2=CC=CC=C2N=C1NCC3=C(C=C(C=C3)OC)O,C16H17N3O2,5,2,4,2.899600000000001,283.132076784,21,59.31,0.3540718259989883,0,0.9795596397631224,0.6078431372549019,0.700772262881957,0.7937013885090121,0.8866305141360672,0.7716337243549545,0.7501796181564033,Media
16012603,N-[(2-fluorophenyl)methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3F,C17H18FN3,3,1,5,4.197500000000003,283.148475796,21,29.85,0.7035175879396984,0,0.9187584597776356,0.4363636363636363,0.5569623422171361,0.6775610480706359,0.7981597539241357,0.6331767387139413,0.591699867620825,Media
135495771,(E)-3-(2-hydroxyphenyl)-2-(6-methyl-1H-benzimidazol-2-yl)prop-2-enenitrile,CC1=CC2=C(C=C1)N=C(N2)C(=CC3=CC=CC=C3O)C#N,C17H13N3O,3,2,2,3.641100000000002,275.105862036,21,72.69999999999999,0.2888583218707015,0,0.9556965564775516,0.1884057971014492,0.3802284869454748,0.5720511767895003,0.7638738666335259,0.4243333259482023,0.3147599005403675,Baja
2850397,"(1-methylbenzimidazol-2-yl)-(2,3,5,6-tetramethylphenyl)diazene",CC1=CC(=C(C(=C1C)N=NC2=NC3=CC=CC=C3N2C)C)C,C18H20N4,4,0,2,5.222380000000005,292.16879664,22,42.54,0.5171603196991067,1,0.7399703021730534,0.3214285714285714,0.4260640041146919,0.5306994368008124,0.635334869486933,0.4876962139765418,0.4481775947622199,Media
715142,2-[[(1-propylbenzimidazol-2-yl)amino]methyl]phenol,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,C17H19N3O,4,2,5,3.7640000000000025,281.152812228,21,50.08,0.4193290734824281,0,0.9863265977950948,0.5490196078431373,0.6583463553311266,0.7676731028191159,0.8769998503071053,0.735875425548862,0.7053948352992033,Media
793690,2-[(1-methylbenzimidazol-2-yl)methyleneamino]phenol,CN1C2=CC=CC=C2N=C1C=NC3=CC=CC=C3O,C15H13N3O,4,1,2,3.029500000000002,251.105862036,19,50.41,0.3769093433842492,0,0.9469175938623376,0.3703703703703703,0.5145071762433622,0.6586439821163539,0.8027807879893457,0.5922079195257471,0.5324731258032789,Media
715158,1-[[(1-propylbenzimidazol-2-yl)amino]methyl]naphthalen-2-ol,CCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC4=CC=CC=C43)O,C21H21N3O,4,2,5,4.917200000000005,331.168462292,25,50.08,0.4992012779552716,0,0.9749314379810464,0.4736842105263157,0.5989960173899984,0.724307824253681,0.8496196311173637,0.6795657646742791,0.6375875188055319,Media
6619020,N-[(4-bromophenyl)methyl]-1-ethyl-benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Br,C16H16BrN3,3,1,4,4.430800000000002,329.052759612,20,29.85,0.6700167504187604,0,0.9288526340738568,0.4901960784313725,0.5998602173419936,0.7095243562526147,0.8191884951632358,0.674773975982814,0.6417255653751596,Media
168266498,2-[(1H-benzimidazol-2-ylamino)methyl]-4-nitro-phenol,C1=CC=C2C(=C1)NC(=N2)NCC3=C(C=CC(=C3)[N+](=O)[O-])O,C14H12N4O3,5,3,4,2.7888000000000006,284.09094024399997,21,104.08,0.2017678708685626,0,0.9420374854080756,0.3548387096774194,0.5016384036100834,0.6484380975427475,0.7952377914754117,0.5781620584143882,0.5155023541286081,Alta
951194,2-[[(5-bromo-2-pyridyl)amino]methyl]phenol,C1=CC=C(C(=C1)CNC2=NC=C(C=C2)Br)O,C12H11BrN2O,3,2,3,3.161800000000001,278.005475072,16,45.150000000000006,0.3543743078626799,0,0.9729071711879737,0.3846153846153846,0.5316883312585319,0.6787612779016791,0.8258342245448264,0.6117148566460752,0.5512911210820894,Media
709553,2-[[(1-isopropylbenzimidazol-2-yl)amino]methyl]phenol,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,C17H19N3O,4,2,4,3.934900000000003,281.152812228,21,50.08,0.4193290734824281,0,0.9906739123698388,0.54,0.6526684780924598,0.7653369561849195,0.8780054342773792,0.731412272716088,0.698991350615579,Media
951158,2-[[(1-allylbenzimidazol-2-yl)amino]methyl]-4-chloro-phenol,C=CCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Cl)O,C17H16ClN3O,4,2,5,4.193400000000003,313.09818981199993,22,50.08,0.4392971246006389,0,0.9894229560494108,0.5087719298245614,0.6289346863807738,0.7490974429369861,0.8692601994931985,0.7095002655122695,0.6719961888914444,Media
977260,N-[(3-bromophenyl)methyl]-1-ethyl-benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC(=CC=C3)Br,C16H16BrN3,3,1,4,4.430800000000002,329.052759612,20,29.85,0.6700167504187604,0,0.9288526340738568,0.4814814814814814,0.5933242696295753,0.7051670577776691,0.817009845925763,0.6687490877241307,0.6342119039724936,Media
828727,1-propyl-N-(2-pyridylmethyl)benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=N3,C16H18N4,4,1,5,3.453400000000001,266.153146576,20,42.74,0.4679457182966776,0,0.940851347271458,0.3859649122807017,0.5246865210283909,0.6634081297760799,0.802129738523769,0.6026073412420466,0.5473788930524223,Media
3116456,4-methyl-2-(1-methylbenzimidazol-2-yl)azo-phenol,CC1=CC(=C(C=C1)O)N=NC2=NC3=CC=CC=C3N2C,C15H14N4O,5,1,2,4.002720000000003,266.116761068,20,62.77,0.31862354628007,0,0.9145455551321648,0.3928571428571428,0.5232792459258984,0.6537013489946538,0.7841234520634094,0.5994044993173824,0.5496175804967786,Baja
137658072,2-[[(1R)-1-(3-chlorophenyl)ethyl]amino]-1H-benzimidazol-4-ol,CC(C1=CC(=CC=C1)Cl)NC2=NC3=C(N2)C=CC=C3O,C15H14ClN3O,3,3,3,4.095000000000002,287.08253974799993,20,60.94,0.3281916639317361,0,0.9609576762912384,0.1739130434782608,0.3706742016815052,0.5674353598847496,0.7641965180879939,0.4088068910104215,0.2945235456802527,Media
18126520,"N-(1,3-benzothiazol-2-yl)-5-chloro-2-hydroxy-benzamide",C1=CC=C2C(=C1)N=C(S2)NC(=O)C3=C(C=CC(=C3)Cl)O,C14H9ClN2O2S,4,2,2,3.9076000000000017,304.007326208,20,62.22,0.3214400514304082,0,0.9896235172896544,0.2307692307692307,0.4204828023993366,0.6101963740294425,0.7999099456595484,0.4778856116646264,0.3742642001098728,Alta
1386286,"2,4-dibromo-6-[[(3-methyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",C[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C15H14Br2N3O+,2,3,3,3.835100000000002,409.94981268809,21,51.92999999999999,0.4043905257076834,0,0.9392353156819878,0.3015873015873015,0.4609993051109731,0.6204113086346447,0.7798233121583162,0.5322231152552734,0.456570408162625,Media
136683335,1-[3-(1H-benzimidazol-2-ylazo)-4-hydroxy-phenyl]ethanone,CC(=O)C1=CC(=C(C=C1)O)N=NC2=NC3=CC=CC=C3N2,C15H12N4O2,5,2,3,3.8865000000000016,280.096025624,21,90.7,0.2315325248070562,0,0.9461649557198656,0.2307692307692307,0.4096181620068895,0.5884670932445482,0.7673160244822069,0.4672748217187362,0.3710415782272793,Media
5133042,"2,4-dibromo-6-[[(3-nonyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CCCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C23H29Br2N3O,2,2,11,6.416700000000006,521.067736748,29,54.75999999999999,0.5295836376917459,2,0.8504976889785225,0.2328767123287671,0.3872819564912059,0.5416872006536448,0.6960924448160837,0.4450405662998966,0.3656374110622064,Media
102189027,2-[2-(3H-benzofuran-1-ium-2-yl)ethyl]phenol,C1C2=CC=CC=C2[O+]=C1CCC3=CC=CC=C3O,C16H15O2+,1,1,3,3.3992000000000027,239.10665614009,18,31.53,0.5708848715509038,0,0.8730058344836619,0.1896551724137931,0.3604928379312603,0.5313305034487275,0.7021681689661947,0.406903025372442,0.3116140913848802,Baja
12579889,N-(3-pyridylmethyl)-1H-benzimidazol-2-amine,C1=CC=C2C(=C1)NC(=N2)NCC3=CN=CC=C3,C13H12N4,3,2,3,2.5700000000000003,224.106196384,17,53.6,0.3171641791044776,0,0.9486825193895678,0.2096774193548387,0.394428694363521,0.5791799693722033,0.7639312443808856,0.4460014601463221,0.3434464466515751,Media
5192641,"2,4-dibromo-6-[[(3-octyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C22H27Br2N3O,2,2,10,6.0266000000000055,507.052086684,28,54.75999999999999,0.5113221329437546,2,0.8646756362877719,0.2328767123287671,0.3908264433185183,0.5487761743082695,0.7067259052980207,0.4487346871030599,0.366930688387298,Media
709563,1-allyl-N-[(2-methoxyphenyl)methyl]benzimidazol-2-amine,COC1=CC=CC=C1CNC2=NC3=CC=CC=C3N2CC=C,C18H19N3O,4,1,6,3.843000000000002,293.152812228,22,39.08,0.5629477993858751,0,0.920584988241668,0.3833333333333333,0.5176462470604171,0.6519591607875007,0.7862720745145844,0.5940462205580522,0.5412776342202931,Media
692694,"4-bromo-2-(4,5,6,7-tetrahydro-1,3-benzothiazol-2-yliminomethyl)phenol",C1CCC2=C(C1)N=C(S2)N=CC3=C(C=CC(=C3)Br)O,C14H13BrN2OS,4,1,2,4.240600000000003,335.993196136,19,45.48,0.4177660510114335,0,0.9508744559249496,0.2272727272727272,0.4081731594357828,0.5890735915988384,0.769974023761894,0.4648739946394442,0.3668604975237191,Media
715201,2-methoxy-6-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol,CN1C2=CC=CC=C2N=C1NCC3=C(C(=CC=C3)OC)O,C16H17N3O2,5,2,4,2.899600000000001,283.132076784,21,59.31,0.3540718259989883,0,0.9795596397631224,0.5576923076923077,0.6631591407100114,0.768625973727715,0.8740928067454186,0.7391162804469547,0.7107395465343265,Media
122395073,"N-(1,3-benzoxazol-2-yl)-2-hydroxy-benzamide",C1=CC=C(C(=C1)C(=O)NC2=NC3=CC=CC=C3O2)O,C14H10N2O3,4,2,2,2.7857000000000007,254.06914218,19,75.36,0.2521231422505308,0,0.9490162291906626,0.2131147540983606,0.3970901228714361,0.5810654916445116,0.7650408604175871,0.4497214252393603,0.3480663767296219,Media
43215343,N-(cyclohexylmethyl)quinolin-2-amine,C1CCC(CC1)CNC2=NC3=CC=CC=C3C=C2,C16H20N2,2,1,3,4.227000000000003,240.16264864,18,24.92,0.7223113964686998,0,0.9014432946010964,0.2,0.3753608236502741,0.5507216473005482,0.7260824709508223,0.4246041202346243,0.3273680266681607,Media
929874,2-[[(1-allylbenzimidazol-2-yl)amino]methyl]-5-methoxy-phenol,COC1=CC(=C(C=C1)CNC2=NC3=CC=CC=C3N2CC=C)O,C18H19N3O2,5,2,6,3.5486000000000018,309.147726848,23,59.31,0.3877929522846063,0,0.977455411110006,0.4354838709677419,0.5709767560033079,0.706469641038874,0.84196252607444,0.6524308899251713,0.6025256308290938,Media
130275021,5-bromo-N-(6-bromo-1H-benzimidazol-2-yl)-2-hydroxy-benzamide,C1=CC2=C(C=C1Br)NC(=N2)NC(=O)C3=C(C=CC(=C3)Br)O,C14H9Br2N3O2,3,3,2,4.045800000000002,408.906150728,21,78.01,0.2691962568901422,0,0.9647759409698982,0.2786885245901639,0.4502103786850975,0.621732232780031,0.7932540868749647,0.5185286718678033,0.4324562397975511,Media
28521895,"N-[(2-chlorophenyl)methyl]-1,3-benzothiazol-2-amine",C1=CC=C(C(=C1)CNC2=NC3=CC=CC=C3S2)Cl,C14H11ClN2S,3,1,3,4.561800000000002,274.03314703200004,18,24.92,0.7223113964686998,0,0.9234197345328156,0.2586206896551724,0.4248204508745832,0.591020212093994,0.7572199733134048,0.4886874753726281,0.4040732342129994,Media
720574,4-bromo-2-methoxy-6-[[(5-methylisoxazol-3-yl)amino]methyl]phenol,CC1=CC(=NO1)NCC2=C(C(=CC(=C2)Br)OC)O,C12H13BrN2O3,5,2,4,3.071820000000001,312.010954376,18,67.52000000000001,0.2665876777251184,0,0.974905623593426,0.2741935483870967,0.4493715671886791,0.6245495859902614,0.7997276047918438,0.5170230481087055,0.4280089816275773,Media
135496285,"2-[(Z)-N-(1,3-benzoxazol-2-ylamino)-C-methyl-carbonimidoyl]phenol",CC(=NNC1=NC2=CC=CC=C2O1)C3=CC=CC=C3O,C15H13N3O2,5,2,3,3.3695000000000017,267.100776656,20,70.65,0.2830856334041047,0,0.9684030223538208,0.2222222222222222,0.4087674222551218,0.5953126222880216,0.7818578223209213,0.4638972640943061,0.3614918675956865,Media
136662695,"2-(1,3-benzothiazol-2-ylazo)-4-methyl-naphthalen-1-ol",CC1=CC(=C(C2=CC=CC=C12)O)N=NC3=NC4=CC=CC=C4S3,C18H13N3OS,5,1,2,5.878920000000004,319.077933036,23,57.84,0.3976486860304287,1,0.9102267566314732,0.1969696969696969,0.375283961885141,0.5535982268005851,0.7319124917160291,0.4234230608120103,0.3238577722034385,Media
105058496,"2-(1,3-benzoxazol-2-ylamino)-2-phenyl-propan-1-ol",CC(CO)(C1=CC=CC=C1)NC2=NC3=CC=CC=C3O2,C16H16N2O2,4,2,4,3.147400000000001,268.121177752,20,58.29,0.343112026076514,0,0.983298823213153,0.2063492063492063,0.400586610565193,0.5948240147811796,0.7890614189971663,0.450447479484726,0.3411142232527134,Media
6298154,"N-[(E)-(3-methylcyclopent-2-en-1-ylidene)amino]-1,3-benzothiazol-2-amine",CC1=CC(=NNC2=NC3=CC=CC=C3S2)CC1,C13H13N3S,4,1,2,3.8043000000000022,243.083018416,17,37.28,0.4560085836909871,0,0.9397107342463796,0.1666666666666666,0.3599276835615949,0.5531887004565232,0.7464497173514514,0.3957504967877235,0.2831194049670201,Media
2773160,1-methyl-2-styryl-benzimidazole,CN1C2=CC=CC=C2N=C1C=CC3=CC=CC=C3,C16H14N2,2,0,2,3.7437000000000022,234.115698448,18,17.82,1.0101010101010102,0,0.6291748941936322,0.3269230769230769,0.4024860312407157,0.4780489855583545,0.5536119398759933,0.4535325703105937,0.4302734626500429,Media
132140689,"5-chloro-2-hydroxy-3-methyl-N-[6-(trifluoromethyl)-1,3-benzothiazol-2-yl]benzamide",CC1=CC(=CC(=C1O)C(=O)NC2=NC3=C(S2)C=C(C=C3)C(F)(F)F)Cl,C16H10ClF3N2O2S,4,2,2,5.234820000000002,386.0103609,25,62.22,0.4018000642880103,1,0.9754473209645584,0.141025641025641,0.3496310610103704,0.5582364809950997,0.7668419009798291,0.3708949766790743,0.2464243889624594,Media
34014334,"N-[(3-methyl-2-thienyl)methyl]-1,3-benzoxazol-2-amine",CC1=C(SC=C1)CNC2=NC3=CC=CC=C3O2,C13H12N2OS,4,1,3,3.809820000000002,244.067034004,17,38.06,0.4466631634261692,0,0.940375740131182,0.2222222222222222,0.4017606016994621,0.581298981176702,0.760837360653942,0.457134976452052,0.3594920917852,Media
3754156,"2,4-dibromo-6-[[(1-heptylbenzimidazol-2-yl)amino]methyl]phenol",CCCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C21H25Br2N3O,4,2,9,6.8494000000000055,493.0364366200001,27,50.08,0.5391373801916933,1,0.916256636162618,0.5254237288135594,0.623131955650824,0.7208401824880886,0.8185484093253532,0.6938465091954642,0.66786368187887,Media
787406,4-methyl-2-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol,CC1=CC(=C(C=C1)O)CNC2=NC3=CC=CC=C3N2C,C16H17N3O,4,2,3,3.199420000000001,267.137162164,20,50.08,0.3993610223642173,0,0.9890710459783364,0.7555555555555555,0.8139344281612507,0.8723133007669459,0.9306921733726412,0.8644640672856658,0.8566854626325712,Media
924071,N-(2-furylmethyl)-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CO3,C15H17N3O,4,1,5,3.6514000000000015,255.137162164,19,42.99,0.4419632472668062,0,0.937066024799912,0.3793103448275862,0.5187492648206676,0.6581881848137492,0.7976271048068306,0.5961869144765508,0.5400261584665949,Media
135641157,2-[(E)-(1-ethylbenzimidazol-2-yl)iminomethyl]phenol,CCN1C2=CC=CC=C2N=C1N=CC3=CC=CC=C3O,C16H15N3O,4,1,3,3.512400000000002,265.1215121,20,50.41,0.3967466772465781,0,0.9494546572021004,0.3,0.4623636643005251,0.6247273286010503,0.7870909929015754,0.5337006625072056,0.4559371490894489,Media
731659,"5-bromo-N-(6-methyl-1,3-benzothiazol-2-yl)pyridine-3-carboxamide",CC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC(=CN=C3)Br,C14H10BrN3OS,4,1,2,4.014520000000001,346.97279504,20,54.88,0.3644314868804664,0,0.9455557354574456,0.1857142857142857,0.3756746481500757,0.5656350105858656,0.7555953730216556,0.4190503645309542,0.3104532158142788,Media
1087008,1-ethyl-N-[(4-methoxyphenyl)methyl]benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)OC,C17H19N3O,4,1,5,3.6769000000000016,281.152812228,21,39.08,0.5373592630501536,0,0.9375049305566304,0.3684210526315789,0.5106920221128418,0.6529629915941046,0.7952339610753675,0.5877044779163837,0.5289680392448256,Media
135458831,"2-[(E)-1,3-benzothiazol-2-yliminomethyl]phenol",C1=CC=C(C(=C1)C=NC2=NC3=CC=CC=C3S2)O,C14H10N2OS,4,1,2,3.7525000000000017,254.05138394,18,45.48,0.3957783641160949,0,0.9483093846148152,0.1967213114754098,0.3846183297602611,0.5725153480451124,0.7604123663299638,0.431917429407364,0.3258474492655269,Media
54579821,"N-[(5-bromo-2-thienyl)methyl]-4-methoxy-1,3-benzothiazol-2-amine",COC1=C2C(=CC=C1)SC(=N2)NCC3=CC=C(S3)Br,C13H11BrN2OS2,5,1,4,4.741000000000001,353.9496170720001,19,34.15,0.5563689604685212,0,0.9124132296208448,0.1911764705882352,0.3714856603463876,0.55179485010454,0.7321040398626923,0.4176505009657311,0.316117377543265,Media
3698749,"2,4-dibromo-6-[[(1-pentylbenzimidazol-2-yl)amino]methyl]phenol",CCCCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C19H21Br2N3O,4,2,7,6.069200000000005,465.0051364920001,25,50.08,0.4992012779552716,1,0.9450284155480018,0.5344827586206896,0.6371191728525176,0.7397555870843457,0.8423920013161736,0.7107048575302095,0.68279497084683,Media
29300643,"N-[(2-methoxyphenyl)methyl]-1,3-benzothiazol-2-amine",COC1=CC=CC=C1CNC2=NC3=CC=CC=C3S2,C15H14N2OS,4,1,4,3.9170000000000025,270.082684068,19,34.15,0.5563689604685212,0,0.9433367637427442,0.2666666666666666,0.4358341909356861,0.6050017152047055,0.7741692394737248,0.501554055243698,0.4157946399313645,Media
2032611,"2-[(3-bromophenyl)methylamino]-5-methyl-1H-[1,2,4]triazolo[1,5-a]pyrimidin-7-one",CC1=CC(=O)N2C(=N1)N=C(N2)NCC3=CC(=CC=C3)Br,C13H12BrN5O,5,2,3,2.1006199999999993,333.022522104,20,75.08,0.2663825253063399,0,0.9633373394313848,0.2537313432835821,0.4311328423205327,0.6085343413574834,0.7859358403944341,0.4943974890401015,0.4016681731123004,Media
3387393,"2-[(4-ethylphenyl)methylamino]-5-methyl-1H-[1,2,4]triazolo[1,5-a]pyrimidin-7-one",CCC1=CC=C(C=C1)CNC2=NC3=NC(=CC(=O)N3N2)C,C15H17N5O,5,2,4,1.90052,283.143310164,21,75.08000000000001,0.2797016515716568,0,0.9516893429224338,0.1764705882352941,0.370275276907079,0.564079965578864,0.7578846542506489,0.4098111493880839,0.2977329251366614,Media
2375889,"N-benzyl-4-methyl-1,3-benzothiazol-2-amine",CC1=C2C(=CC=C1)SC(=N2)NCC3=CC=CC=C3,C15H14N2S,3,1,3,4.216820000000002,254.087769448,18,24.92,0.7223113964686998,0,0.9304478445604836,0.1935483870967742,0.3777732514627015,0.5619981158286289,0.7462229801945561,0.4243662092961121,0.320440005971952,Media
787417,1-[[(1-methylbenzimidazol-2-yl)amino]methyl]naphthalen-2-ol,CN1C2=CC=CC=C2N=C1NCC3=C(C=CC4=CC=CC=C43)O,C19H17N3O,4,2,3,4.044200000000004,303.137162164,23,50.08,0.4592651757188498,0,0.9897913363064776,0.5918367346938775,0.6913253850970276,0.7908140355001776,0.8903026859033275,0.7653723750619141,0.740749210574404,Media
3289087,"2,4-dibromo-6-[[(3-heptyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C21H25Br2N3O,2,2,9,5.636500000000004,493.03643662,27,54.75999999999999,0.4930606281957634,1,0.8790224134075997,0.2328767123287671,0.3944131375984752,0.5559495628681834,0.7174859881378916,0.4524420954085287,0.3682057930607562,Media
10847567,N-benzyl-5-chloro-4-methyl-thiazol-2-amine,CC1=C(SC(=N1)NCC2=CC=CC=C2)Cl,C11H11ClN2S,3,1,3,3.7170200000000015,238.033147032,15,24.92,0.6019261637239165,0,0.920481354852256,0.2033898305084746,0.3826627115944199,0.5619355926803653,0.7412084737663106,0.4326852744774328,0.333163709841925,Media
4775741,5-bromo-2-(difluoromethoxy)-N-(1-methylbenzimidazol-2-yl)benzamide,CN1C2=CC=CC=C2N=C1NC(=O)C3=C(C=CC(=C3)Br)OC(F)F,C16H12BrF2N3O2,4,1,4,4.189500000000002,395.00809516399994,24,56.150000000000006,0.4274265360641139,0,0.9194421053836964,0.4426229508196721,0.5618277394606781,0.6810325281016842,0.8002373167426902,0.637939007894002,0.5975723052864517,Media
42281690,"6-chloro-N-(2-pyridylmethyl)-1,3-benzothiazol-2-amine",C1=CC=NC(=C1)CNC2=NC3=C(S2)C=C(C=C3)Cl,C13H10ClN3S,4,1,3,3.956800000000001,275.028396,18,37.81,0.4760645331922771,0,0.9527424351473684,0.1969696969696969,0.3859128815141148,0.5748560660585327,0.7637992506029505,0.4331990174748187,0.3264493493612023,Alta
42281695,"N-benzyl-4,6-difluoro-1,3-benzothiazol-2-amine",C1=CC=C(C=C1)CNC2=NC3=C(C=C(C=C3S2)F)F,C14H10F2N2S,3,1,3,4.186600000000001,276.05327575999996,19,24.92,0.7624398073836276,0,0.935654621379578,0.1875,0.3745386553448945,0.561577310689789,0.7486159660346834,0.4188499033170126,0.312397310520225,Media
3987436,4-bromo-2-[[(3-propyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,CCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C17H19BrN3O+,2,3,5,3.945600000000003,360.07060074809,22,51.92999999999999,0.4236472174080493,0,0.94060760000548,0.4166666666666667,0.54765190000137,0.6786371333360733,0.8096223666707766,0.6260350096724756,0.5775101509830451,Media
23604684,4-[[(1-allylbenzimidazol-2-yl)amino]methyl]phenol,C=CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)O,C17H17N3O,4,2,5,3.5400000000000023,279.137162164,21,50.08,0.4193290734824281,0,0.98566715888362,0.3859649122807017,0.5358904739314313,0.6858160355821608,0.8357415972328903,0.6167924598408162,0.5547157237196284,Media
837057,"5-bromo-N-(4-methyl-1,3-benzothiazol-2-yl)pyridine-3-carboxamide",CC1=C2C(=CC=C1)SC(=N2)NC(=O)C3=CC(=CN=C3)Br,C14H10BrN3OS,4,1,2,4.014520000000001,346.97279504,20,54.88,0.3644314868804664,0,0.9455557354574456,0.1830985915492957,0.3737128775263332,0.5643271635033706,0.7549414494804081,0.4160888407463204,0.3067899874229299,Media
83317559,2-[(1H-benzimidazol-2-ylamino)methyl]-4-fluoro-phenol,C1=CC=C2C(=C1)NC(=N2)NCC3=C(C=CC(=C3)F)O,C14H12FN3O,3,3,3,3.0197000000000007,257.096440224,19,60.94,0.3117820807351493,0,0.9426047288376012,0.3859649122807017,0.5251248664199266,0.6642848205591515,0.8034447746983764,0.6031685929167561,0.5476752444455165,Media
727069,4-bromo-2-[[(4-methylisoxazol-3-yl)amino]methyl]phenol,CC1=CON=C1NCC2=C(C=CC(=C2)Br)O,C11H11BrN2O2,4,2,3,3.0632200000000016,282.000389692,16,58.290000000000006,0.2744896208612111,0,0.9729648491264924,0.4528301886792453,0.5828638537910571,0.7128975189028688,0.8429311840146806,0.6637679234553467,0.618024112198169,Media
3652468,"2,4-dibromo-6-[[(1-octylbenzimidazol-2-yl)amino]methyl]phenol",CCCCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C22H27Br2N3O,4,2,10,7.239500000000006,507.0520866840001,28,50.08,0.5591054313099042,2,0.901577080674102,0.5254237288135594,0.619462066778695,0.7135004047438307,0.8075387427089663,0.6882659308295231,0.6639239282712206,Media
118449744,"5-bromo-N-(5-bromo-1,3-benzothiazol-2-yl)-2-hydroxy-benzamide",C1=CC(=C(C=C1Br)C(=O)NC2=NC3=C(S2)C=CC(=C3)Br)O,C14H8Br2N2O2S,4,2,2,4.779200000000002,425.867322696,21,62.22,0.3375120540019286,0,0.979631643299438,0.2786885245901639,0.4539243042674824,0.629160083944801,0.8043958636221196,0.5225055954848312,0.433931052334386,Media
207963,N-benzyl-5-(2-chloroethyl)-4-methyl-thiazol-2-amine,CC1=C(SC(=N1)NCC2=CC=CC=C2)CCCl,C13H15ClN2S,3,1,5,3.844920000000002,266.06444716,17,24.92,0.682182985553772,0,0.9187730438451324,0.1904761904761904,0.3725504038184259,0.5546246171606614,0.7366988305028968,0.4183352594556604,0.3155366420620673,Media
42281707,"7-chloro-4-methyl-N-(3-pyridylmethyl)-1,3-benzothiazol-2-amine",CC1=C2C(=C(C=C1)Cl)SC(=N2)NCC3=CN=CC=C3,C14H12ClN3S,4,1,3,4.265220000000002,289.044046064,19,37.81,0.5025125628140703,0,0.9501179037339936,0.1571428571428571,0.3553866187906412,0.5536303804384253,0.7518741420862094,0.3863990709297084,0.2696821693511587,Media
71762501,"6-chloro-N-[(4-chlorophenyl)methyl]-1,3-benzothiazol-2-amine",C1=CC(=CC=C1CNC2=NC3=C(S2)C=C(C=C3)Cl)Cl,C14H10Cl2N2S,3,1,3,5.215200000000001,307.99417468,19,24.92,0.7624398073836276,1,0.90197167520442,0.1774193548387097,0.3585574349301372,0.5396955150215649,0.7208335951129924,0.400034039423595,0.2965139198741797,Alta
3591044,"3-bromo-N-(3-cyano-6-methyl-4,5,6,7-tetrahydrobenzothiophen-2-yl)benzamide",CC1CCC2=C(C1)SC(=C2C#N)NC(=O)C3=CC(=CC=C3)Br,C17H15BrN2OS,3,1,2,4.759380000000003,374.0088462000001,22,52.89,0.4159576479485725,0,0.9201065688964364,0.1518987341772152,0.3439506928570205,0.5360026515368258,0.7280546102166312,0.3738489308845343,0.2607506189060465,Media
16012601,N-[(2-fluorophenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3F,C15H14FN3,3,1,3,3.3245000000000013,255.117175668,19,29.85,0.6365159128978224,0,0.9667194437497066,0.574468085106383,0.672530924767214,0.7705937644280448,0.8686566040888757,0.7452177317308021,0.7206773443050074,Media
