cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,actividad_predicha,probabilidad_leishmania,tanimoto_similarity,cosine_similarity,combined_75
137638071,2-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]quinoline,C1=CC=C2C(=C1)C=CC(=N2)C3=NC4=C(N3)C=C(C=C4)C(F)(F)F,C17H10F3N3,2,1,1,4.796900000000002,313.08268198,23,41.57,0.5532836179937455,0,Media,0.698,0.2063492063492063,0.8135274682203315,0.6617329027525503
43168729,2-(3-methyl-2-furyl)-1H-benzimidazole,CC1=C(OC=C1)C2=NC3=CC=CC=C3N2,C12H10N2O,2,1,1,3.1313200000000005,198.07931294,15,41.82,0.3586800573888092,0,Media,0.696,0.2962962962962963,0.8708313074723943,0.7271975546783699
21912640,[4-(1H-benzimidazol-2-yl)thiazol-2-yl]methanamine,C1=CC=C2C(=C1)NC(=N2)C3=CSC(=N3)CN,C11H10N4S,4,2,2,2.1451,230.06261732,16,67.59,0.2367214084923805,0,Media,0.696,0.2166666666666666,0.9067303511928732,0.7342144300613216
13004840,6-bromo-2-(5-methyl-2-furyl)-1H-benzimidazole,CC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3)Br,C12H9BrN2O,2,1,1,3.8938200000000007,275.989825008,16,41.82,0.3825920612147298,0,Media,0.694,0.4038461538461538,0.8442459860026787,0.7341460279635476
68519685,methyl 6-(1H-benzimidazol-2-yl)pyridine-2-carboxylate,COC(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2,C14H11N3O2,4,1,2,2.4115,253.085126592,19,67.87,0.2799469574185944,0,Media,0.694,0.2459016393442623,0.9814166973667344,0.7975379328611165
13004843,6-bromo-2-(5-bromo-2-furyl)-1H-benzimidazole,C1=CC2=C(C=C1Br)NC(=N2)C3=CC=C(O3)Br,C11H6Br2N2O,2,1,1,4.347900000000001,339.88468701200003,16,41.82,0.3825920612147298,0,Media,0.692,0.3653846153846153,0.8095158055917511,0.6984830080399672
20347802,2-(3-methyl-2-pyridyl)-1H-benzimidazole,CC1=C(N=CC=C1)C2=NC3=CC=CC=C3N2,C13H11N3,2,1,1,2.933320000000001,209.095297352,16,41.57,0.3848929516478229,0,Media,0.692,0.2727272727272727,0.8907303842439573,0.7362296063647862
102883692,6-chloro-2-(2-fluoro-4-methoxy-phenyl)-1H-benzimidazole,COC1=CC(=C(C=C1)C2=NC3=C(N2)C=C(C=C3)Cl)F,C14H10ClFN2O,2,1,2,4.031000000000001,276.04656884,19,37.91,0.5011870218939595,0,Media,0.692,0.21875,0.8422348374738307,0.686363628105373
102300714,6-(1-butyl-6-methyl-benzimidazol-2-yl)pyridine-2-carbaldehyde,CCCCN1C2=C(C=CC(=C2)C)N=C1C3=CC=CC(=N3)C=O,C18H19N3O,4,0,5,4.019320000000003,293.152812228,22,47.78,0.4604437002930096,0,Media,0.692,0.1857142857142857,0.8389928266895232,0.6756731914457139
14006192,2-(3-methylimidazol-3-ium-1-yl)-1H-benzimidazole,C[N+]1=CN(C=C1)C2=NC3=CC=CC=C3N2,C11H11N4+,2,1,1,1.1780999999999997,199.09782277209,15,37.489999999999995,0.4001066951186984,0,Media,0.692,0.180327868852459,0.7860297661741299,0.6346042918437121
13004848,2-(5-chloro-2-thienyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(S3)Cl,C12H9ClN2S,2,1,1,4.2532200000000016,248.017496968,16,28.68,0.5578800557880056,0,Media,0.69,0.3272727272727272,0.7865035371239741,0.6716958346611623
11601120,4-(6-chloro-1H-benzimidazol-2-yl)thiazole,C1=CC2=C(C=C1Cl)NC(=N2)C3=CSC=N3,C10H6ClN3S,3,1,1,3.3398000000000003,234.997095872,15,41.57,0.360837142169834,0,Media,0.69,0.2166666666666666,0.906726180798264,0.7342113022653647
49748,6-methyl-2-(6-methyl-2-pyridyl)-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC(=N3)C,C14H13N3,2,1,1,3.241740000000001,223.110947416,17,41.57,0.4089487611258118,0,Media,0.688,0.3396226415094339,0.8797921246854083,0.7447497538914147
102300713,6-(1-methylbenzimidazol-2-yl)pyridine-2-carbaldehyde,CN1C2=CC=CC=C2N=C1C3=CC=CC(=N3)C=O,C14H11N3O,4,0,2,2.4478,237.090211972,18,47.78,0.3767266638760987,0,Media,0.688,0.140625,0.908378236955148,0.7164399277163609
135804529,2-(5-methyl-1H-pyrazol-3-yl)-1H-benzimidazole,CC1=CC(=NN1)C2=NC3=CC=CC=C3N2,C11H10N4,2,2,1,2.26142,198.09054632,15,57.36,0.2615062761506276,0,Media,0.686,0.3018867924528302,0.8189247492004499,0.6896652600135449
45077905,2-pyrrol-1-yl-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)N3C=CC=C3,C11H9N3,2,1,1,2.3536,183.079647288,14,33.61,0.4165426956263017,0,Media,0.686,0.1851851851851851,0.8531481624236424,0.6861574181140281
13004828,2-(5-ethyl-2-furyl)-6-methyl-1H-benzimidazole,CCC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3)C,C14H14N2O,2,1,2,3.6937200000000017,226.110613068,17,41.82,0.4065040650406504,0,Media,0.684,0.4705882352941176,0.8667600574217513,0.767717101889843
13004842,6-bromo-2-(5-chloro-2-furyl)-1H-benzimidazole,C1=CC2=C(C=C1Br)NC(=N2)C3=CC=C(O3)Cl,C11H6BrClN2O,2,1,1,4.238800000000001,295.935202592,16,41.82,0.3825920612147298,0,Media,0.684,0.3518518518518518,0.8272187634306949,0.7083770355359842
102081788,1-[6-(1H-benzimidazol-2-yl)-2-pyridyl]ethanone,CC(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2,C14H11N3O,3,1,2,2.827500000000001,237.090211972,18,58.64,0.3069577080491132,0,Media,0.684,0.2586206896551724,0.979743202752134,0.7994625744778936
145971832,6-chloro-2-(2-chloro-3-methoxy-phenyl)-1H-benzimidazole,COC1=CC=CC(=C1Cl)C2=NC3=C(N2)C=C(C=C3)Cl,C14H10Cl2N2O,2,1,2,4.545300000000002,292.01701829999996,19,37.91,0.5011870218939595,0,Media,0.684,0.2222222222222222,0.8235545344076951,0.6732214563613269
13004830,2-(5-bromo-2-furyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(O3)Br,C12H9BrN2O,2,1,1,3.8938200000000007,275.989825008,16,41.82,0.3825920612147298,0,Media,0.682,0.4897959183673469,0.8442459860026787,0.7556334690938459
44376953,2-(6-methoxy-2-pyridyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=NC(=CC=C3)OC,C14H13N3O,3,1,2,2.9419200000000005,239.105862036,18,50.8,0.3543307086614173,0,Media,0.682,0.3157894736842105,0.9621088266712404,0.8005289884244828
11203792,"8-[3-[2-(3,4-dimethoxyphenyl)ethylamino]propyl]-6,6-dimethyl-2-(5-nitro-2-furyl)-3H-imidazo[4,5-h]isoquinoline-7,9-dione",CC1(C2=C(C3=C(C=C2)NC(=N3)C4=CC=C(O4)[N+](=O)[O-])C(=O)N(C1=O)CCCNCCC5=CC(=C(C=C5)OC)OC)C,C29H31N5O7,9,2,11,4.230700000000003,561.2223483319999,41,152.82999999999998,0.2682719361381928,1,Media,0.68,0.3614457831325301,0.8631886722276347,0.7377529499538586
71355852,"2-(6-chloro-1H-benzimidazol-2-yl)-4,5-dihydrothiazole",C1CSC(=N1)C2=NC3=C(N2)C=C(C=C3)Cl,C10H8ClN3S,3,1,1,2.7097000000000007,237.012745936,15,41.04,0.3654970760233918,0,Media,0.68,0.2131147540983606,0.9291673783995028,0.7501542223242174
64724525,2-(5-bromo-2-pyridyl)-6-chloro-1H-benzimidazole,C1=CC2=C(C=C1Cl)NC(=N2)C3=NC=C(C=C3)Br,C12H7BrClN3,2,1,1,4.040800000000001,306.951187004,17,41.57,0.4089487611258118,0,Media,0.68,0.2131147540983606,0.8333597853076979,0.6782985275053637
13004829,2-(5-chloro-2-furyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(O3)Cl,C12H9ClN2O,2,1,1,3.784720000000001,232.040340588,16,41.82,0.3825920612147298,0,Media,0.678,0.4897959183673469,0.8511252340013574,0.7607929050928548
60981366,6-fluoro-2-(o-tolyl)-1H-benzimidazole,CC1=CC=CC=C1C2=NC3=C(N2)C=C(C=C3)F,C14H11FN2,1,1,1,3.6774200000000015,226.090626572,17,28.68,0.592747559274756,0,Media,0.678,0.2631578947368421,0.7397692709322635,0.6206164268834081
924806,6-methyl-2-(2-thienyl)-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CS3,C12H10N2S,2,1,1,3.599820000000001,214.05646932,15,28.68,0.5230125523012552,0,Media,0.676,0.3333333333333333,0.7997497699240617,0.6831456607763796
11535861,4-(6-methyl-1H-benzimidazol-2-yl)thiazole,CC1=CC2=C(C=C1)N=C(N2)C3=CSC=N3,C11H9N3S,3,1,1,2.9948200000000007,215.051718288,15,41.57,0.360837142169834,0,Media,0.676,0.3272727272727272,0.9202268390105892,0.7719883110761238
132549338,"2-[6-(3,5-dimethylpyrazol-1-yl)-2-pyridyl]-5,6-dimethyl-1H-benzimidazole",CC1=CC2=C(C=C1C)N=C(N2)C3=NC(=CC=C3)N4C(=CC(=N4)C)C,C19H19N5,4,1,2,4.044280000000001,317.16404560800004,24,59.39,0.4041084357635965,0,Media,0.676,0.25,0.9293201948020646,0.7594901461015484
101678039,hydroxy-[5-(6-hydroxy-1H-benzimidazol-2-yl)-2-furyl]-oxo-ammonium,C1=CC2=C(C=C1O)NC(=N2)C3=CC=C(O3)[N+](=O)O,C11H8N3O4+,4,3,2,2.3281,246.05093215609,18,102.36,0.1758499413833529,0,Media,0.6753333333333332,0.4807692307692308,0.8748313063739878,0.7763157874727985
49747,2-(6-ethyl-2-pyridyl)-1H-benzimidazole,CCC1=NC(=CC=C1)C2=NC3=CC=CC=C3N2,C14H13N3,2,1,2,3.187300000000002,223.110947416,17,41.57,0.4089487611258118,0,Media,0.674,0.2456140350877192,0.890701328170113,0.7294295048995145
44376999,6-chloro-2-(6-ethyl-2-pyridyl)-1H-benzimidazole,CCC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C14H12ClN3,2,1,2,3.840700000000002,257.071975064,18,41.57,0.4330045706038008,0,Media,0.674,0.2258064516129032,0.8625214204322911,0.7033426782274441
3051110,2-(6-ethyl-2-pyridyl)-6-methoxy-1H-benzimidazole,CCC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)OC,C15H15N3O,3,1,3,3.195900000000001,253.1215121,19,50.8,0.374015748031496,0,Media,0.674,0.21875,0.9398459308656262,0.7595719481492196
639420,2-pyrazol-1-yl-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)N3C=CC=N3,C10H8N4,3,1,1,1.7485999999999997,184.074896256,14,46.5,0.3010752688172043,0,Media,0.674,0.1724137931034483,0.9091432020230714,0.7249608497931657
13004841,6-bromo-2-(5-ethyl-2-furyl)-1H-benzimidazole,CCC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3)Br,C13H11BrN2O,2,1,2,4.147800000000001,290.005475072,17,41.82,0.4065040650406504,0,Media,0.672,0.3571428571428571,0.8442524899096184,0.7224750817179281
85662837,6-(1H-benzimidazol-2-yl)pyridine-2-carboxylic acid,C1=CC=C2C(=C1)NC(=N2)C3=NC(=CC=C3)C(=O)O,C13H9N3O2,3,2,2,2.3230999999999997,239.069476528,18,78.87,0.2282236591860022,0,Media,0.672,0.2413793103448276,0.91986287911523,0.7502419869226294
102500395,2-[6-(1H-benzimidazol-2-yl)-2-pyridyl]propan-2-ol,CC(C)(C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2)O,C15H15N3O,3,2,2,2.852300000000001,253.1215121,19,61.8,0.3074433656957929,0,Media,0.672,0.2372881355932203,0.9213978190640568,0.7503703981963477
59679865,6-(1H-benzimidazol-2-yl)pyridin-2-amine,C1=CC=C2C(=C1)NC(=N2)C3=NC(=CC=C3)N,C12H10N4,3,2,1,2.2070999999999996,210.09054632,16,67.59,0.2367214084923805,0,Media,0.672,0.2363636363636363,0.8841562658620721,0.7222081084874632
17993508,2-imidazol-1-yl-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)N3C=CN=C3,C10H8N4,3,1,1,1.7485999999999997,184.074896256,14,46.5,0.3010752688172043,0,Media,0.672,0.1694915254237288,0.9091432020230714,0.7242302828732358
44376972,6-chloro-2-(5-methyl-2-pyridyl)-1H-benzimidazole,CC1=CN=C(C=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C13H10ClN3,2,1,1,3.5867200000000015,243.056325,17,41.57,0.4089487611258118,0,Media,0.67,0.2982456140350877,0.8642045556414397,0.7227148202398518
12509518,4-chloro-2-(2-pyridyl)-1H-benzimidazole,C1=CC=NC(=C1)C2=NC3=C(N2)C=CC=C3Cl,C12H8ClN3,2,1,1,3.2783000000000015,229.040674936,16,41.57,0.3848929516478229,0,Media,0.67,0.1639344262295081,0.8761218472206436,0.6980749919728598
373876,"2-(1H-benzimidazol-2-yl)-4,5-dihydrothiazole",C1CSC(=N1)C2=NC3=CC=CC=C3N2,C10H9N3S,3,1,1,2.0563,203.051718288,14,41.04,0.341130604288499,0,Media,0.668,0.2280701754385964,0.9225554561466012,0.7489341359695999
44376987,"2-(5,6-dimethyl-2-pyridyl)-6-methyl-1H-benzimidazole",CC1=CC2=C(C=C1)N=C(N2)C3=NC(=C(C=C3)C)C,C15H15N3,2,1,1,3.5501600000000018,237.12659748,18,41.57,0.4330045706038008,0,Media,0.664,0.3396226415094339,0.8667590595020319,0.7349749550038824
86819429,2-(6-methoxy-2-pyridyl)-3H-benzimidazole-5-carbonitrile,COC1=CC=CC(=N1)C2=NC3=C(N2)C=C(C=C3)C#N,C14H10N4O,4,1,2,2.50518,250.08546094,19,74.59,0.2547258345622737,0,Media,0.664,0.234375,0.9889931202965182,0.8003385902223886
38441,"2-(3,5-dimethylpyrazol-1-yl)-1H-benzimidazole",CC1=CC(=NN1C2=NC3=CC=CC=C3N2)C,C12H12N4,3,1,1,2.3654400000000004,212.106196384,16,46.5,0.3440860215053763,0,Media,0.664,0.2241379310344827,0.9571252039886092,0.7738783857500776
3107313,"4,6-dinitro-2-(5-nitro-2-furyl)-1H-benzimidazole",C1=C(OC(=C1)[N+](=O)[O-])C2=NC3=C(N2)C=C(C=C3[N+](=O)[O-])[N+](=O)[O-],C11H5N5O7,8,1,4,2.5475000000000003,319.0188975,23,171.24,0.1343144125204391,0,Media,0.662,0.5490196078431373,0.9135178688593868,0.8223933036053246
9795161,2-(1-methyl-4-piperidyl)-6-nitro-1H-benzimidazole,CN1CCC(CC1)C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-],C13H16N4O2,4,1,2,2.2803000000000004,260.127325752,19,75.06,0.253130828670397,0,Media,0.662,0.2741935483870967,0.9779638007993972,0.802021237696322
21101171,"methyl 4-(5,6-dichloro-1H-benzimidazol-2-yl)benzoate",COC(=O)C1=CC=C(C=C1)C2=NC3=CC(=C(C=C3N2)Cl)Cl,C15H10Cl2N2O2,3,1,2,4.3233000000000015,320.01193292,21,54.98,0.3819570753001091,0,Media,0.662,0.2622950819672131,0.903035863421013,0.7428506680575631
4983998,2-(2-pyridyl)-3H-benzimidazol-5-ol,C1=CC=NC(=C1)C2=NC3=C(N2)C=C(C=C3)O,C12H9N3O,3,2,1,2.3305,211.074561908,16,61.8,0.2588996763754045,0,Media,0.662,0.2203389830508474,0.8837279782461565,0.7178807294473292
102164755,"6-(1H-benzimidazol-2-yl)-N,N-dimethyl-pyridine-2-carboxamide",CN(C)C(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2,C15H14N4O,3,1,2,2.3267,266.116761068,20,61.88,0.3232062055591467,0,Media,0.66,0.2459016393442623,0.9595494777147386,0.7811375181221195
44376973,6-methyl-2-(5-methyl-2-pyridyl)-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=NC=C(C=C3)C,C14H13N3,2,1,1,3.241740000000001,223.110947416,17,41.57,0.4089487611258118,0,Media,0.658,0.3461538461538461,0.8797921246854083,0.7463825550525178
63399653,"2-(3,5-dichlorophenyl)-6-methyl-1H-benzimidazole",CC1=CC2=C(C=C1)N=C(N2)C3=CC(=CC(=C3)Cl)Cl,C14H10Cl2N2,1,1,1,4.845120000000001,276.02210368,18,28.68,0.6276150627615062,0,Media,0.656,0.3461538461538461,0.7235974238203753,0.6292365294037431
82947313,"4,6-dimethyl-2-(2-pyridyl)-1H-benzimidazole",CC1=CC(=C2C(=C1)NC(=N2)C3=CC=CC=N3)C,C14H13N3,2,1,1,3.241740000000001,223.110947416,17,41.57,0.4089487611258118,0,Media,0.656,0.2372881355932203,0.8797921246854083,0.7191661274123613
63399389,"2-(2,3-dichlorophenyl)-6-methyl-1H-benzimidazole",CC1=CC2=C(C=C1)N=C(N2)C3=C(C(=CC=C3)Cl)Cl,C14H10Cl2N2,1,1,1,4.845120000000001,276.02210368,18,28.68,0.6276150627615062,0,Media,0.654,0.3214285714285714,0.7235974238203753,0.6230552107224244
44377277,ethyl 6-(1H-benzimidazol-2-yl)pyridine-2-carboxylate,CCOC(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2,C15H13N3O2,4,1,3,2.8016000000000005,267.100776656,20,67.87,0.2946810078090467,0,Media,0.654,0.2539682539682539,0.974179220646411,0.7941264789768718
60978906,"5,6-dimethyl-2-(5-methyl-2-furyl)-1H-benzimidazole",CC1=CC=C(O1)C2=NC3=C(N2)C=C(C(=C3)C)C,C14H14N2O,2,1,1,3.748160000000002,226.110613068,17,41.82,0.4065040650406504,0,Media,0.65,0.4583333333333333,0.8554112478446466,0.7561417692168183
134833081,"1-[4-(1H-benzimidazol-2-yl)thiazol-2-yl]-2,2,2-trifluoro-ethanone",C1=CC=C2C(=C1)NC(=N2)C3=CSC(=N3)C(=O)C(F)(F)F,C12H6F3N3OS,4,1,2,3.431400000000001,297.01836747199997,20,58.64,0.3410641200545702,0,Media,0.65,0.21875,0.9578452107693352,0.7730714080770014
49805063,"4,6-dichloro-2-(2-pyridyl)-1H-benzimidazole",C1=CC=NC(=C1)C2=NC3=C(N2)C=C(C=C3Cl)Cl,C12H7Cl2N3,2,1,1,3.931700000000001,263.001702584,17,41.57,0.4089487611258118,0,Media,0.648,0.1774193548387097,0.8477407451150152,0.6801603975459388
71344812,1-methyl-2-(6-methyl-2-pyridyl)benzimidazole,CC1=NC(=CC=C1)C2=NC3=CC=CC=C3N2C,C14H13N3,3,0,1,2.943720000000001,223.110947416,17,30.71,0.5535656138065776,0,Media,0.648,0.1333333333333333,0.8357598752744206,0.6601532397891489
44376966,2-(6-ethyl-2-pyridyl)-6-methyl-1H-benzimidazole,CCC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)C,C15H15N3,2,1,2,3.4957200000000013,237.12659748,18,41.57,0.4330045706038008,0,Media,0.646,0.3157894736842105,0.8777405009873055,0.7372527441615317
53439061,5-(1H-benzimidazol-2-yl)furan-2-carboxylic acid,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(O3)C(=O)O,C12H8N2O3,3,2,2,2.5210999999999997,228.053492116,17,79.12,0.2148634984833164,0,Media,0.644,0.3773584905660377,0.9273869433458076,0.789879830150865
5056728,6-chloro-2-(2-furyl)-1H-benzimidazole,C1=COC(=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C11H7ClN2O,2,1,1,3.476300000000001,218.024690524,15,41.82,0.3586800573888092,0,Media,0.644,0.2857142857142857,0.8589940976422037,0.7156741446602242
2771803,2-(3-thienyl)-3H-benzimidazole-5-carboxylic acid,C1=CC2=C(C=C1C(=O)O)NC(=N2)C3=CSC=C3,C12H8N2O2S,3,2,2,2.9896000000000003,244.030648496,17,65.97999999999999,0.2576538344953016,0,Media,0.644,0.2258064516129032,0.9291868958838028,0.7533417848160778
21613155,2-(2-pyridyl)-4-(trifluoromethyl)-1H-benzimidazole,C1=CC=NC(=C1)C2=NC3=C(C=CC=C3N2)C(F)(F)F,C13H8F3N3,2,1,1,3.643700000000001,263.067031916,19,41.57,0.4570603800817897,0,Media,0.644,0.1746031746031746,0.860679976065319,0.6891607756997828
60978000,4-fluoro-2-(2-pyridyl)-1H-benzimidazole,C1=CC=NC(=C1)C2=NC3=C(N2)C=CC=C3F,C12H8FN3,2,1,1,2.764,213.070225476,16,41.57,0.3848929516478229,0,Media,0.642,0.1639344262295081,0.9004319983545319,0.7163076053232761
924807,2-(2-furyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CO3,C12H10N2O,2,1,1,3.1313200000000005,198.07931294,15,41.82,0.3586800573888092,0,Media,0.64,0.4117647058823529,0.8708313074723943,0.756064657074884
10956241,"2-(1-methyl-3,6-dihydro-2H-pyridin-5-yl)-6-nitro-1H-benzimidazole",CN1CCC=C(C1)C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-],C13H14N4O2,4,1,2,2.1899999999999995,258.111675688,19,75.06,0.253130828670397,0,Media,0.64,0.3174603174603174,0.9736809072941298,0.8096257598356766
20198181,"4,5-dimethyl-2-(2-pyridyl)-1H-benzimidazole",CC1=C(C2=C(C=C1)NC(=N2)C3=CC=CC=N3)C,C14H13N3,2,1,1,3.241740000000001,223.110947416,17,41.57,0.4089487611258118,0,Media,0.632,0.2203389830508474,0.8797921246854083,0.7149288392767681
330939,4-methoxy-2-(2-pyridyl)-1H-benzimidazole,COC1=CC=CC2=C1N=C(N2)C3=CC=CC=N3,C13H11N3O,3,1,2,2.6335000000000006,225.090211972,17,50.8,0.3346456692913386,0,Media,0.63,0.1746031746031746,0.9718062205607548,0.7725054590713597
12461041,4-methyl-2-(2-pyridyl)-1H-benzimidazole,CC1=C2C(=CC=C1)NC(=N2)C3=CC=CC=N3,C13H11N3,2,1,1,2.93332,209.095297352,16,41.57,0.3848929516478229,0,Media,0.628,0.2033898305084746,0.8907303842439573,0.7188952458100867
46225706,"4-(5-nitro-2-furyl)-10-oxa-3,5-diazatetracyclo[10.4.0.02,6.07,11]hexadeca-1(16),2(6),4,7(11),8,12,14-heptaene",C1=CC=C2C(=C1)C3=C(C4=C2OC=C4)N=C(N3)C5=CC=C(O5)[N+](=O)[O-],C17H9N3O4,5,1,2,4.630500000000002,319.059305768,24,98.1,0.2446483180428134,0,Media,0.622,0.423728813559322,0.9750333547946372,0.8372072194858085
60978115,"2-(5,6-dimethyl-1H-benzimidazol-2-yl)quinoline",CC1=CC2=C(C=C1C)N=C(N2)C3=NC4=CC=CC=C4C=C3,C18H15N3,2,1,1,4.394940000000003,273.12659748000004,21,41.57,0.5051719990377677,0,Media,0.622,0.2857142857142857,0.8314889497699518,0.6950452837560352
135463022,2-(1H-benzimidazol-2-yl)-4-methoxy-phenol,COC1=CC(=C(C=C1)O)C2=NC3=CC=CC=C3N2,C14H12N2O2,3,2,2,2.9441000000000006,240.089877624,18,58.14,0.3095975232198142,0,Media,0.616,0.25,0.9166694532448544,0.7500020899336408
44376735,6-(1H-benzimidazol-2-yl)pyridine-2-carboxamide,C1=CC=C2C(=C1)NC(=N2)C3=NC(=CC=C3)C(=O)N,C13H10N4O,3,2,2,1.7237999999999996,238.08546094,18,84.66,0.2126151665485471,0,Media,0.614,0.2372881355932203,0.8733596172704372,0.7143417468511329
695737,[1-(1H-benzimidazol-2-yl)ethylideneamino]thiourea,CC(=NNC(=S)N)C1=NC2=CC=CC=C2N1,C10H11N5S,3,3,2,1.1201,233.073516352,16,79.09,0.2023011758755847,0,Media,0.612,0.171875,0.7001914987102118,0.5681123740326588
135403943,[(E)-1-(1H-benzimidazol-2-yl)ethylideneamino]thiourea,CC(=NNC(=S)N)C1=NC2=CC=CC=C2N1,C10H11N5S,3,3,2,1.1201,233.073516352,16,79.09,0.2023011758755847,0,Media,0.612,0.171875,0.7001914987102118,0.5681123740326588
24212893,2-(5-chloro-2-furyl)-3H-benzimidazol-5-amine,C1=CC2=C(C=C1N)NC(=N2)C3=CC=C(O3)Cl,C11H8ClN3O,3,2,1,3.0585000000000004,233.035589556,16,67.84,0.2358490566037735,0,Media,0.61,0.3518518518518518,0.920277789739526,0.7781713052676076
102883687,"2-(2-fluoro-4-methoxy-phenyl)-5,6-dimethyl-1H-benzimidazole",CC1=CC2=C(C=C1C)N=C(N2)C3=C(C=C(C=C3)OC)F,C16H15FN2O,2,1,2,3.994440000000002,270.11684132,20,37.91,0.5275652862041678,0,Media,0.61,0.2666666666666666,0.8433823855955849,0.6992034558633553
9899744,4-(6-methyl-1H-benzimidazol-2-yl)benzoic acid,CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(C=C3)C(=O)O,C15H12N2O2,2,2,2,3.2365200000000005,252.089877624,19,65.98,0.2879660503182782,0,Media,0.608,0.3454545454545454,0.8960384053360142,0.758392440365647
136057372,2-(6-fluoro-1H-benzimidazol-2-yl)-4-methoxy-phenol,COC1=CC(=C(C=C1)O)C2=NC3=C(N2)C=C(C=C3)F,C14H11FN2O2,3,2,2,3.0832000000000006,258.080455812,19,58.14,0.326797385620915,0,Media,0.608,0.21875,0.9186568780182328,0.7436801585136745
4915208,"3-(5,6-dichloro-1H-benzimidazol-2-yl)benzoic acid",C1=CC(=CC(=C1)C(=O)O)C2=NC3=CC(=C(C=C3N2)Cl)Cl,C14H8Cl2N2O2,2,2,2,4.2349000000000006,305.996282856,20,65.97999999999999,0.3031221582297666,0,Media,0.606,0.2459016393442623,0.8863879044929014,0.7262663382057416
46906816,"2-(1,3-benzodioxol-5-yl)-6-(trifluoromethyl)-1H-benzimidazole",C1OC2=C(O1)C=C(C=C2)C3=NC4=C(N3)C=C(C=C4)C(F)(F)F,C15H9F3N2O2,3,1,1,3.977400000000001,306.061612188,22,47.14,0.4666949512091642,0,Media,0.606,0.234375,0.8873189770342302,0.7240829827756727
60646537,2-(3-fluorophenyl)-4-methyl-1H-benzimidazole,CC1=C2C(=CC=C1)NC(=N2)C3=CC(=CC=C3)F,C14H11FN2,1,1,1,3.6774200000000015,226.090626572,17,28.68,0.592747559274756,0,Media,0.606,0.2203389830508474,0.7397692709322635,0.6099116989619094
881881,5-(1-methylbenzimidazol-2-yl)furan-2-carbaldehyde,CN1C2=CC=CC=C2N=C1C3=CC=C(O3)C=O,C13H10N2O2,4,0,2,2.6458000000000004,226.07422756,17,48.03,0.3539454507599417,0,Media,0.604,0.2131147540983606,0.9128427927359573,0.7379107830765581
136026200,ethyl 2-(1H-benzimidazol-2-yl)thiazole-4-carboxylate,CCOC(=O)C1=CSC(=N1)C2=NC3=CC=CC=C3N2,C13H11N3O2S,5,1,3,2.863100000000001,273.057197592,19,67.87,0.2799469574185944,0,Media,0.602,0.2461538461538461,0.968027548247616,0.7875591227241735
376351,4-(6-chloro-1H-benzimidazol-2-yl)benzoic acid,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)Cl)C(=O)O,C14H9ClN2O2,2,2,2,3.581500000000001,272.035255208,19,65.98,0.2879660503182782,0,Media,0.602,0.2333333333333333,0.8958940576759193,0.7302538765902729
164619002,2-(4-bromopyrazol-1-yl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)N3C=C(C=N3)Br,C10H7BrN4,3,1,1,2.5111,261.985408324,15,46.5,0.3225806451612903,0,Media,0.602,0.1639344262295081,0.9380122588046242,0.7444928006608452
